id,nodeId,timestamp,soilMoisture,temperature,humidity,reservoirLevel,ph,nitrogen,phosphorus,potassium,soilMoisture_class,temperature_class,humidity_class,reservoirLevel_class,nitrogen_class,phosphorus_class,potassium_class
cmnyxjq0r003dzhesjhp623uy,cmmx6howt0000bi1zgfsisou2,2024-04-12 03:17:58.668,75.74,23.74,86.55,50.27,7.0,28.9,33.2,67.0,high,optimal,criticalHigh,optimal,high,optimal,optimal
cmnyxjq0r003ezhesjrfp1var,cmmx6howt0000bi1zgfsisou2,2024-04-12 03:28:32.376,74.62,23.73,84.85,46.72,7.0,27.9,32.0,66.5,high,optimal,high,optimal,high,optimal,optimal
cmnyxjq0r003fzhesyj5vqw2c,cmmx6howt0000bi1zgfsisou2,2024-04-12 03:39:06.084,72.74,23.58,85.57,48.79,7.0,29.5,30.9,67.9,high,optimal,criticalHigh,optimal,high,optimal,high
cmnyxjq0r003gzhesuoqylcjc,cmmx6howt0000bi1zgfsisou2,2024-04-12 03:49:39.792,72.34,23.52,87.22,45.44,7.0,27.5,33.0,65.6,high,optimal,criticalHigh,optimal,high,optimal,optimal
cmnyxjq0r003hzhesjasbg8u1,cmmx6howt0000bi1zgfsisou2,2024-04-12 04:00:13.500,71.43,23.51,86.35,51.11,7.0,29.3,31.7,66.6,high,optimal,criticalHigh,optimal,high,optimal,optimal
cmnyxjq0r003izhes0wy72lgs,cmmx6howt0000bi1zgfsisou2,2024-04-12 04:10:47.208,70.73,23.52,87.44,51.62,7.0,28.0,31.7,65.2,high,optimal,criticalHigh,optimal,high,optimal,optimal
cmnyxjq0r003jzhes9m695m87,cmmx6howt0000bi1zgfsisou2,2024-04-12 04:21:20.916,69.68,23.49,87.13,47.98,7.0,28.5,30.1,63.0,optimal,optimal,criticalHigh,optimal,high,optimal,optimal
cmnyxjq0r003kzhes8o27xwl1,cmmx6howt0000bi1zgfsisou2,2024-04-12 04:31:54.624,68.99,23.29,87.35,45.67,7.0,28.4,30.0,66.9,optimal,optimal,criticalHigh,optimal,high,optimal,optimal
cmnyxjq0r003lzhesqpqwp2ym,cmmx6howt0000bi1zgfsisou2,2024-04-12 04:42:28.332,67.16,23.32,87.51,49.0,7.0,27.8,30.1,66.7,optimal,optimal,criticalHigh,optimal,high,optimal,optimal
cmnyxjq0r003mzhesn2zx2zij,cmmx6howt0000bi1zgfsisou2,2024-04-12 04:53:02.040,64.94,23.4,86.84,45.75,7.0,26.0,31.0,63.8,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r003nzhes44xeqsv1,cmmx6howt0000bi1zgfsisou2,2024-04-12 05:03:35.748,66.24,23.19,87.84,49.73,7.0,27.1,30.2,61.1,optimal,optimal,criticalHigh,optimal,high,optimal,optimal
cmnyxjq0r003ozheslco7i7zi,cmmx6howt0000bi1zgfsisou2,2024-04-12 05:14:09.456,65.22,23.26,86.89,45.97,7.0,27.2,31.3,60.1,optimal,optimal,criticalHigh,optimal,high,optimal,optimal
cmnyxjq0r003pzhesspbgilns,cmmx6howt0000bi1zgfsisou2,2024-04-12 05:24:43.164,62.7,23.17,86.74,49.15,7.0,27.2,29.0,60.6,optimal,optimal,criticalHigh,optimal,high,optimal,optimal
cmnyxjq0r003qzhesuqwoegoe,cmmx6howt0000bi1zgfsisou2,2024-04-12 05:35:16.872,61.84,23.32,86.79,48.32,7.0,24.9,30.3,63.7,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r003rzhesohhaa7eu,cmmx6howt0000bi1zgfsisou2,2024-04-12 05:45:50.580,61.38,23.27,87.7,49.91,7.0,24.5,30.6,62.7,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r003szhesqi012m0n,cmmx6howt0000bi1zgfsisou2,2024-04-12 05:56:24.288,60.38,23.33,87.44,46.61,7.0,25.2,28.9,63.3,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r003tzhesxwby9b26,cmmx6howt0000bi1zgfsisou2,2024-04-12 06:06:57.996,59.45,23.09,87.53,45.97,7.0,24.5,28.1,59.2,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r003uzhes42u576tw,cmmx6howt0000bi1zgfsisou2,2024-04-12 06:17:31.704,59.75,23.26,87.66,49.0,7.0,25.7,29.3,61.2,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r003vzhesg0t40mb1,cmmx6howt0000bi1zgfsisou2,2024-04-12 06:28:05.412,56.79,23.1,86.62,50.61,7.0,24.5,28.5,58.3,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r003wzhesrxwe3xzy,cmmx6howt0000bi1zgfsisou2,2024-04-12 06:38:39.120,56.22,23.22,86.76,47.3,7.0,23.1,29.2,59.2,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r003xzhesv4zckb8f,cmmx6howt0000bi1zgfsisou2,2024-04-12 06:49:12.828,56.33,23.28,88.08,40.95,7.0,23.6,30.5,58.8,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r003yzhes425nkv5y,cmmx6howt0000bi1zgfsisou2,2024-04-12 06:59:46.536,56.04,23.29,87.17,47.86,7.0,24.7,28.4,60.8,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r003zzhes1e1ymyvl,cmmx6howt0000bi1zgfsisou2,2024-04-12 07:10:20.244,53.37,23.27,86.42,46.34,7.0,23.1,28.5,56.5,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r0040zhesozlal8mx,cmmx6howt0000bi1zgfsisou2,2024-04-12 07:20:53.952,52.97,23.37,86.29,43.46,7.0,23.4,28.1,59.8,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r0041zhesonnnc95o,cmmx6howt0000bi1zgfsisou2,2024-04-12 07:31:27.660,51.77,23.29,87.6,43.03,7.0,22.9,29.9,58.2,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r0042zhesk5s4tkre,cmmx6howt0000bi1zgfsisou2,2024-04-12 07:42:01.368,50.61,23.47,87.58,41.62,7.0,22.0,27.4,53.6,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r0043zhesemcmy8e3,cmmx6howt0000bi1zgfsisou2,2024-04-12 07:52:35.076,51.53,23.47,85.96,45.41,7.0,21.0,26.5,58.1,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r0044zhesdn1okp7l,cmmx6howt0000bi1zgfsisou2,2024-04-12 08:03:08.784,50.8,23.57,86.78,45.99,7.0,21.6,27.4,56.4,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r0045zhes5gp80vl2,cmmx6howt0000bi1zgfsisou2,2024-04-12 08:13:42.492,49.45,23.55,86.98,46.75,7.0,21.2,28.2,53.6,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r0046zhes7v27heph,cmmx6howt0000bi1zgfsisou2,2024-04-12 08:24:16.200,48.7,23.57,85.04,46.61,7.0,20.3,27.7,55.2,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r0047zhes3odyo9ge,cmmx6howt0000bi1zgfsisou2,2024-04-12 08:34:49.908,45.46,23.71,85.14,45.92,7.0,20.4,25.6,55.3,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r0048zhesjr3ur8kl,cmmx6howt0000bi1zgfsisou2,2024-04-12 08:45:23.616,47.16,23.97,84.89,48.74,7.0,20.8,26.5,54.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r0049zhesr9io0uzg,cmmx6howt0000bi1zgfsisou2,2024-04-12 08:55:57.324,45.66,23.86,84.74,45.22,7.0,21.6,27.9,54.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004azhes4a4hsvan,cmmx6howt0000bi1zgfsisou2,2024-04-12 09:06:31.032,43.11,24.1,85.82,42.32,7.0,19.9,28.6,53.0,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r004bzhesz2msrd87,cmmx6howt0000bi1zgfsisou2,2024-04-12 09:17:04.740,42.53,24.08,85.32,43.33,7.0,19.9,25.7,51.2,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r004czhestqr8fued,cmmx6howt0000bi1zgfsisou2,2024-04-12 09:27:38.448,41.51,24.1,85.4,44.65,7.0,21.4,27.3,50.6,optimal,optimal,criticalHigh,optimal,optimal,optimal,optimal
cmnyxjq0r004dzhesmokkvwwy,cmmx6howt0000bi1zgfsisou2,2024-04-12 09:38:12.156,40.05,24.29,83.94,45.1,7.0,21.1,27.5,55.0,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004ezhespvyq1be4,cmmx6howt0000bi1zgfsisou2,2024-04-12 09:48:45.864,40.2,24.43,82.93,41.7,7.0,20.9,24.5,53.0,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004fzhesdloko36p,cmmx6howt0000bi1zgfsisou2,2024-04-12 09:59:19.572,38.61,24.59,84.5,42.63,7.0,18.8,24.7,51.9,low,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004gzhes9teq4tmu,cmmx6howt0000bi1zgfsisou2,2024-04-12 10:09:53.280,38.83,24.47,83.44,43.36,7.0,20.9,25.0,49.1,low,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004hzhes0jduteum,cmmx6howt0000bi1zgfsisou2,2024-04-12 10:20:26.988,36.41,24.81,82.96,46.76,7.0,19.7,27.6,52.4,low,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004izhes2sw3xr5h,cmmx6howt0000bi1zgfsisou2,2024-04-12 10:31:00.696,35.08,24.81,82.64,44.98,7.0,19.3,25.3,51.6,low,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004jzhesgzyykrw3,cmmx6howt0000bi1zgfsisou2,2024-04-12 10:41:34.404,36.63,24.74,81.2,41.22,7.0,19.1,25.2,48.2,low,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004kzheshevmd7br,cmmx6howt0000bi1zgfsisou2,2024-04-12 10:52:08.112,35.21,24.85,82.63,42.04,7.0,19.9,24.0,53.2,low,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004lzhesocqtyajr,cmmx6howt0000bi1zgfsisou2,2024-04-12 11:02:41.820,39.8,25.14,81.88,42.06,7.0,19.0,24.8,49.2,low,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004mzhesez000j6i,cmmx6howt0000bi1zgfsisou2,2024-04-12 11:13:15.528,41.36,25.25,82.08,37.68,7.0,18.3,25.9,47.9,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004nzhesj49php8f,cmmx6howt0000bi1zgfsisou2,2024-04-12 11:23:49.236,43.4,25.2,81.27,39.52,7.0,19.1,26.0,51.1,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004ozheshmhozph7,cmmx6howt0000bi1zgfsisou2,2024-04-12 11:34:22.944,47.42,25.47,79.72,44.49,7.0,19.1,24.8,50.6,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004pzheswktkxw3m,cmmx6howt0000bi1zgfsisou2,2024-04-12 11:44:56.652,51.49,25.68,79.74,44.67,7.0,18.0,24.3,50.2,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004qzhes84rkm48j,cmmx6howt0000bi1zgfsisou2,2024-04-12 11:55:30.360,53.27,25.7,80.56,42.39,7.0,18.3,26.7,49.0,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004rzhes9qqiurxj,cmmx6howt0000bi1zgfsisou2,2024-04-12 12:06:04.068,55.65,25.91,79.42,42.3,7.0,19.1,26.3,52.5,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004szheskqp9xxux,cmmx6howt0000bi1zgfsisou2,2024-04-12 12:16:37.776,59.47,25.87,79.02,39.78,7.0,18.5,24.2,51.9,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004tzhesgfo28tgk,cmmx6howt0000bi1zgfsisou2,2024-04-12 12:27:11.484,61.69,26.15,77.63,43.21,7.0,18.2,25.7,53.1,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004uzhes1m8o21nx,cmmx6howt0000bi1zgfsisou2,2024-04-12 12:37:45.192,64.23,25.98,78.31,43.98,7.0,18.8,27.2,53.1,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004vzhes6dj6h78m,cmmx6howt0000bi1zgfsisou2,2024-04-12 12:48:18.900,67.82,26.14,78.56,38.39,7.0,18.8,25.3,51.8,optimal,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004wzheslxoz2jsx,cmmx6howt0000bi1zgfsisou2,2024-04-12 12:58:52.608,70.34,26.44,76.8,39.74,7.0,20.2,27.9,50.9,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004xzhesznizrudp,cmmx6howt0000bi1zgfsisou2,2024-04-12 13:09:26.316,73.42,26.5,77.01,37.77,7.0,20.7,26.8,49.2,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004yzheszk28sfk6,cmmx6howt0000bi1zgfsisou2,2024-04-12 13:20:00.024,75.75,26.6,76.58,40.92,7.0,21.0,24.7,54.3,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r004zzhesz5hv2vxi,cmmx6howt0000bi1zgfsisou2,2024-04-12 13:30:33.732,79.0,26.55,76.07,40.95,7.0,20.4,26.7,52.3,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r0050zhesfs6vwgx2,cmmx6howt0000bi1zgfsisou2,2024-04-12 13:41:07.440,80.71,26.78,76.27,38.32,7.0,20.4,26.5,54.4,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r0051zhesko6nl7oh,cmmx6howt0000bi1zgfsisou2,2024-04-12 13:51:41.148,83.67,26.75,76.2,41.41,7.0,19.5,27.7,51.4,high,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r0052zhesd9nbizc7,cmmx6howt0000bi1zgfsisou2,2024-04-12 14:02:14.856,86.64,26.86,75.36,43.88,7.0,20.8,26.1,50.2,criticalHigh,optimal,high,optimal,optimal,optimal,optimal
cmnyxjq0r0053zhesvg6uxr5s,cmmx6howt0000bi1zgfsisou2,2024-04-12 14:12:48.564,89.41,27.16,74.14,42.99,7.0,21.5,25.2,55.4,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0r0054zhes6fggnuoy,cmmx6howt0000bi1zgfsisou2,2024-04-12 14:23:22.272,92.51,27.27,74.53,40.76,7.0,21.1,26.0,52.5,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s0055zhesskmq5ebi,cmmx6howt0000bi1zgfsisou2,2024-04-12 14:33:55.980,90.5,27.38,74.78,43.55,7.0,20.2,26.2,52.6,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s0056zhes57ydc15z,cmmx6howt0000bi1zgfsisou2,2024-04-12 14:44:29.688,90.9,27.41,74.17,40.24,7.0,19.7,25.8,56.9,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s0057zhesveluomvt,cmmx6howt0000bi1zgfsisou2,2024-04-12 14:55:03.396,90.28,27.36,73.53,44.28,7.0,20.6,27.7,52.6,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s0058zhes141u8uys,cmmx6howt0000bi1zgfsisou2,2024-04-12 15:05:37.104,87.04,27.66,73.92,38.5,7.0,21.6,26.7,55.9,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s0059zhestp7wqrmf,cmmx6howt0000bi1zgfsisou2,2024-04-12 15:16:10.812,87.75,27.73,73.5,39.4,7.0,21.9,29.8,56.8,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005azhest9kmbvvl,cmmx6howt0000bi1zgfsisou2,2024-04-12 15:26:44.520,86.45,27.62,73.46,41.37,7.0,22.1,29.9,54.9,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005bzhesd14n4jre,cmmx6howt0000bi1zgfsisou2,2024-04-12 15:37:18.228,85.18,27.73,72.88,39.42,7.0,21.5,28.1,56.0,criticalHigh,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005czhes8l6w74bb,cmmx6howt0000bi1zgfsisou2,2024-04-12 15:47:51.936,83.78,27.7,73.74,38.41,7.0,22.2,28.4,56.4,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005dzhesgt06bu91,cmmx6howt0000bi1zgfsisou2,2024-04-12 15:58:25.644,83.26,27.95,72.14,36.4,7.0,24.5,29.7,60.1,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005ezhes74au5id5,cmmx6howt0000bi1zgfsisou2,2024-04-12 16:08:59.352,82.16,27.95,72.34,36.15,7.0,24.2,28.4,60.7,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005fzhes3fm84i86,cmmx6howt0000bi1zgfsisou2,2024-04-12 16:19:33.060,81.84,27.91,73.11,38.46,7.0,23.7,29.8,60.8,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005gzhes35tlvqzq,cmmx6howt0000bi1zgfsisou2,2024-04-12 16:30:06.768,81.91,27.91,72.93,38.64,7.0,25.3,29.2,57.9,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005hzhesv1y9lh3y,cmmx6howt0000bi1zgfsisou2,2024-04-12 16:40:40.476,80.48,28.0,72.48,42.38,7.0,23.3,30.2,58.8,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005izhesbvsf5xxj,cmmx6howt0000bi1zgfsisou2,2024-04-12 16:51:14.184,80.07,27.99,72.86,34.74,7.0,23.5,28.7,60.2,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005jzhesmdrp39dt,cmmx6howt0000bi1zgfsisou2,2024-04-12 17:01:47.892,76.64,28.27,71.21,38.96,7.0,23.8,29.1,58.8,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005kzhess2dibabt,cmmx6howt0000bi1zgfsisou2,2024-04-12 17:12:21.600,77.15,28.07,71.41,36.2,7.0,24.6,31.8,62.2,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005lzhescic38rte,cmmx6howt0000bi1zgfsisou2,2024-04-12 17:22:55.308,76.22,28.17,72.6,38.8,7.0,24.6,32.1,59.7,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005mzheswrdus01p,cmmx6howt0000bi1zgfsisou2,2024-04-12 17:33:29.016,75.17,28.13,72.07,36.73,7.0,25.7,29.7,64.5,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005nzhesvpas2g6i,cmmx6howt0000bi1zgfsisou2,2024-04-12 17:44:02.724,75.84,28.15,71.62,38.75,7.0,25.3,30.1,60.3,high,optimal,optimal,optimal,optimal,optimal,optimal
cmnyxjq0s005ozheseagzixhn,cmmx6howt0000bi1zgfsisou2,2024-04-12 17:54:36.432,73.83,28.15,72.09,38.83,7.0,27.9,30.0,62.5,high,optimal,optimal,optimal,high,optimal,optimal
cmnyxjq0s005pzhesxe783y54,cmmx6howt0000bi1zgfsisou2,2024-04-12 18:05:10.140,72.73,28.12,71.21,33.83,7.0,28.0,30.2,65.8,high,optimal,optimal,optimal,high,optimal,optimal
cmnyxjq0s005qzhesz1xj0ha7,cmmx6howt0000bi1zgfsisou2,2024-04-12 18:15:43.848,71.57,28.11,71.51,38.0,7.0,28.2,32.7,63.1,high,optimal,optimal,optimal,high,optimal,optimal
cmnyxjq0s005rzhes7jzu1e2u,cmmx6howt0000bi1zgfsisou2,2024-04-12 18:26:17.556,70.42,28.05,71.87,39.18,7.0,27.9,33.6,64.4,high,optimal,optimal,optimal,high,optimal,optimal
cmnyxjq0s005szhesqj7qz0st,cmmx6howt0000bi1zgfsisou2,2024-04-12 18:36:51.264,69.13,28.15,71.61,34.28,7.0,27.5,30.5,67.7,optimal,optimal,optimal,optimal,high,optimal,high
cmnyxjq0s005tzhesnvdbdas2,cmmx6howt0000bi1zgfsisou2,2024-04-12 18:47:24.972,68.67,28.02,72.65,37.95,7.0,29.3,31.3,65.1,optimal,optimal,optimal,optimal,high,optimal,optimal
cmnyxjq0s005uzhes17brolrj,cmmx6howt0000bi1zgfsisou2,2024-04-12 18:57:58.680,67.77,28.16,71.58,33.35,7.0,28.4,33.3,64.4,optimal,optimal,optimal,optimal,high,optimal,optimal
cmnyxjq0s005vzhescpomtxjt,cmmx6howt0000bi1zgfsisou2,2024-04-12 19:08:32.388,68.14,28.02,72.11,34.46,7.0,30.5,32.3,64.9,optimal,optimal,optimal,optimal,high,optimal,optimal
cmnyxjq0s005wzhesd5yy0qu7,cmmx6howt0000bi1zgfsisou2,2024-04-12 19:19:06.096,66.03,28.1,72.7,38.31,7.0,29.4,34.0,68.7,optimal,optimal,optimal,optimal,high,optimal,high
cmnyxjq0s005xzhes30ppvdho,cmmx6howt0000bi1zgfsisou2,2024-04-12 19:29:39.804,64.43,27.91,72.11,39.92,7.0,29.9,31.3,69.7,optimal,optimal,optimal,optimal,high,optimal,high
cmnyxjq0s005yzheszc57j0dp,cmmx6howt0000bi1zgfsisou2,2024-04-12 19:40:13.512,63.25,28.01,72.5,35.19,7.0,31.6,34.8,69.3,optimal,optimal,optimal,optimal,high,high,high
cmnyxjq0s005zzhes8artymwt,cmmx6howt0000bi1zgfsisou2,2024-04-12 19:50:47.220,64.6,27.97,72.96,38.6,7.0,31.3,33.0,67.8,optimal,optimal,optimal,optimal,high,optimal,high
cmnyxjq0s0060zhesrpgk57jg,cmmx6howt0000bi1zgfsisou2,2024-04-12 20:01:20.928,61.79,28.02,73.47,40.37,7.0,32.0,33.2,70.1,optimal,optimal,optimal,optimal,high,optimal,high
cmnyxjq0s0061zhes1dyn8ezs,cmmx6howt0000bi1zgfsisou2,2024-04-12 20:11:54.636,61.0,27.82,73.7,36.9,7.0,30.0,34.9,68.7,optimal,optimal,optimal,optimal,high,high,high
cmnyxjq0s0062zhesisy79f7o,cmmx6howt0000bi1zgfsisou2,2024-04-12 20:22:28.344,61.13,27.69,72.16,34.42,7.0,31.6,34.7,68.6,optimal,optimal,optimal,optimal,high,high,high
cmnyxjq0s0063zhesqyhyjjsf,cmmx6howt0000bi1zgfsisou2,2024-04-12 20:33:02.052,59.61,27.82,72.61,37.48,7.0,31.3,32.6,71.8,optimal,optimal,optimal,optimal,high,optimal,high
cmnyxjq0s0064zhes2l0xthlt,cmmx6howt0000bi1zgfsisou2,2024-04-12 20:43:35.760,57.77,27.75,72.81,34.44,7.0,33.3,34.6,73.8,optimal,optimal,optimal,optimal,high,high,high
cmnyxjq0s0065zhes4vt2aody,cmmx6howt0000bi1zgfsisou2,2024-04-12 20:54:09.468,58.43,27.46,73.24,36.65,7.0,32.6,33.3,74.3,optimal,optimal,optimal,optimal,high,optimal,high
cmnyxjq0s0066zhespnqq4xlx,cmmx6howt0000bi1zgfsisou2,2024-04-12 21:04:43.176,56.08,27.41,74.0,37.34,7.0,31.9,34.0,70.7,optimal,optimal,optimal,optimal,high,optimal,high
cmnyxjq0s0067zhespbnns7bv,cmmx6howt0000bi1zgfsisou2,2024-04-12 21:15:16.884,56.93,27.33,74.28,36.06,7.0,32.6,35.7,72.9,optimal,optimal,optimal,optimal,high,high,high
cmnyxjq0s0068zhesuj3ahyc8,cmmx6howt0000bi1zgfsisou2,2024-04-12 21:25:50.592,55.52,27.17,74.34,34.55,7.0,33.2,36.1,74.9,optimal,optimal,optimal,optimal,high,high,high
cmnyxjq0s0069zhesgpaes2vp,cmmx6howt0000bi1zgfsisou2,2024-04-12 21:36:24.300,53.68,27.22,74.5,36.37,7.0,33.7,34.7,72.0,optimal,optimal,optimal,optimal,high,high,high
cmnyxjq0s006azhesvl7489l8,cmmx6howt0000bi1zgfsisou2,2024-04-12 21:46:58.008,53.03,27.2,75.92,36.69,7.0,32.6,36.7,73.9,optimal,optimal,high,optimal,high,high,high
cmnyxjq0s006bzhes9hh172so,cmmx6howt0000bi1zgfsisou2,2024-04-12 21:57:31.716,52.16,26.87,75.2,34.5,7.0,34.3,35.1,74.2,optimal,optimal,high,optimal,high,high,high
cmnyxjq0s006czhess643cro2,cmmx6howt0000bi1zgfsisou2,2024-04-12 22:08:05.424,50.6,26.87,76.35,36.49,7.0,33.0,34.4,74.0,optimal,optimal,high,optimal,high,high,high
cmnyxjq0s006dzhesejfsnan6,cmmx6howt0000bi1zgfsisou2,2024-04-12 22:18:39.132,51.24,26.68,75.83,31.67,7.0,33.5,36.5,77.3,optimal,optimal,high,optimal,high,high,high
cmnyxjq0s006ezhescstgbkx9,cmmx6howt0000bi1zgfsisou2,2024-04-12 22:29:12.840,49.6,26.76,76.64,29.48,7.0,32.9,37.1,72.6,optimal,optimal,high,optimal,high,high,high
cmnyxjq0s006fzhesy8gha8rr,cmmx6howt0000bi1zgfsisou2,2024-04-12 22:39:46.548,49.52,26.49,76.41,31.26,7.0,34.0,35.4,73.3,optimal,optimal,high,optimal,high,high,high
cmnyxjq0s006gzhesiit0429e,cmmx6howt0000bi1zgfsisou2,2024-04-12 22:50:20.256,46.49,26.57,77.1,31.53,7.0,35.3,36.6,78.5,optimal,optimal,high,optimal,criticalHigh,high,high
cmnyxjq0s006hzhesw2unc4qd,cmmx6howt0000bi1zgfsisou2,2024-04-12 23:00:53.964,48.02,26.42,77.9,34.81,7.0,34.4,34.4,74.0,optimal,optimal,high,optimal,high,high,high
cmnyxjq0s006izhesjqsw34sc,cmmx6howt0000bi1zgfsisou2,2024-04-12 23:11:27.672,46.08,26.1,78.11,35.54,7.0,34.1,37.1,75.2,optimal,optimal,high,optimal,high,high,high
cmnyxjq0s006jzhes7enuhv96,cmmx6howt0000bi1zgfsisou2,2024-04-12 23:22:01.380,43.72,26.25,78.64,35.53,7.0,35.3,36.8,75.4,optimal,optimal,high,optimal,criticalHigh,high,high
cmnyxjq0s006kzhesudewfj4b,cmmx6howt0000bi1zgfsisou2,2024-04-12 23:32:35.088,44.32,26.02,78.27,34.1,7.0,32.9,34.9,75.0,optimal,optimal,high,optimal,high,high,high
cmnyxjq0s006lzhes6fv0ptdu,cmmx6howt0000bi1zgfsisou2,2024-04-12 23:43:08.796,43.83,25.97,78.31,32.36,7.0,35.1,35.5,74.0,optimal,optimal,high,optimal,criticalHigh,high,high
cmnyxjq0t006mzhes7qlcifjo,cmmx6howt0000bi1zgfsisou2,2024-04-12 23:53:42.504,42.03,25.71,80.07,34.87,7.0,34.3,34.5,73.8,optimal,optimal,high,optimal,high,high,high
cmnyxjq0t006nzhescs7mignc,cmmx6howt0000bi1zgfsisou2,2024-04-13 00:04:16.212,41.77,25.73,79.93,36.33,7.0,34.7,35.9,78.0,optimal,optimal,high,optimal,high,high,high
cmnyxjq0t006ozhesgp34k58e,cmmx6howt0000bi1zgfsisou2,2024-04-13 00:14:49.920,39.99,25.5,80.0,33.1,7.0,33.3,34.9,74.5,low,optimal,high,optimal,high,high,high
cmnyxjq0t006pzhesp56agw2b,cmmx6howt0000bi1zgfsisou2,2024-04-13 00:25:23.628,39.24,25.56,80.77,33.41,7.0,34.9,37.4,75.0,low,optimal,high,optimal,high,high,high
