timestamp,nodeId,soilMoisture,soilMoisture_class,reservoirLevel,reservoirLevel_class,decision
2024-04-12 22:29:12.840,cmmx6howt0000bi1zgfsisou2,49.6,optimal,29.48,optimal,PUMP_OFF
2024-04-12 22:39:46.548,cmmx6howt0000bi1zgfsisou2,49.52,optimal,31.26,optimal,PUMP_OFF
2024-04-12 22:50:20.256,cmmx6howt0000bi1zgfsisou2,46.49,optimal,31.53,optimal,PUMP_OFF
2024-04-12 23:00:53.964,cmmx6howt0000bi1zgfsisou2,48.02,optimal,34.81,optimal,PUMP_OFF
2024-04-12 23:11:27.672,cmmx6howt0000bi1zgfsisou2,46.08,optimal,35.54,optimal,PUMP_OFF
2024-04-12 23:22:01.380,cmmx6howt0000bi1zgfsisou2,43.72,optimal,35.53,optimal,PUMP_OFF
2024-04-12 23:32:35.088,cmmx6howt0000bi1zgfsisou2,44.32,optimal,34.1,optimal,PUMP_OFF
2024-04-12 23:43:08.796,cmmx6howt0000bi1zgfsisou2,43.83,optimal,32.36,optimal,PUMP_OFF
2024-04-12 23:53:42.504,cmmx6howt0000bi1zgfsisou2,42.03,optimal,34.87,optimal,PUMP_OFF
2024-04-13 00:04:16.212,cmmx6howt0000bi1zgfsisou2,41.77,optimal,36.33,optimal,PUMP_OFF
2024-04-13 00:14:49.920,cmmx6howt0000bi1zgfsisou2,39.99,low,33.1,optimal,PUMP_ON_LOW
2024-04-13 00:25:23.628,cmmx6howt0000bi1zgfsisou2,39.24,low,33.41,optimal,PUMP_ON_LOW
2024-04-13 00:35:57.336,cmmx6howt0000bi1zgfsisou2,37.66,low,30.13,optimal,PUMP_ON_LOW
2024-04-13 00:46:31.044,cmmx6howt0000bi1zgfsisou2,38.66,low,34.04,optimal,PUMP_ON_LOW
2024-04-13 00:57:04.752,cmmx6howt0000bi1zgfsisou2,36.42,low,28.78,optimal,PUMP_ON_LOW
2024-04-13 01:07:38.460,cmmx6howt0000bi1zgfsisou2,36.07,low,36.4,optimal,PUMP_ON_LOW
2024-04-13 01:18:12.168,cmmx6howt0000bi1zgfsisou2,36.72,low,32.26,optimal,PUMP_ON_LOW
2024-04-13 01:28:45.876,cmmx6howt0000bi1zgfsisou2,40.03,optimal,32.7,optimal,PUMP_OFF
2024-04-13 01:39:19.584,cmmx6howt0000bi1zgfsisou2,41.65,optimal,31.23,optimal,PUMP_OFF
2024-04-13 01:49:53.292,cmmx6howt0000bi1zgfsisou2,45.59,optimal,32.69,optimal,PUMP_OFF
2024-04-13 02:00:27.000,cmmx6howt0000bi1zgfsisou2,46.7,optimal,28.62,optimal,PUMP_OFF
2024-04-13 02:11:00.708,cmmx6howt0000bi1zgfsisou2,51.5,optimal,34.02,optimal,PUMP_OFF
2024-04-13 02:21:34.416,cmmx6howt0000bi1zgfsisou2,51.87,optimal,30.6,optimal,PUMP_OFF
2024-04-13 02:32:08.124,cmmx6howt0000bi1zgfsisou2,57.03,optimal,31.1,optimal,PUMP_OFF
2024-04-13 02:42:41.832,cmmx6howt0000bi1zgfsisou2,59.71,optimal,33.98,optimal,PUMP_OFF
2024-04-13 02:53:15.540,cmmx6howt0000bi1zgfsisou2,60.76,optimal,34.81,optimal,PUMP_OFF
2024-04-13 03:03:49.248,cmmx6howt0000bi1zgfsisou2,65.61,optimal,28.71,optimal,PUMP_OFF
2024-04-13 03:14:22.956,cmmx6howt0000bi1zgfsisou2,67.35,optimal,29.98,optimal,PUMP_OFF
2024-04-13 03:24:56.664,cmmx6howt0000bi1zgfsisou2,69.63,optimal,32.31,optimal,PUMP_OFF
2024-04-13 03:35:30.372,cmmx6howt0000bi1zgfsisou2,72.99,high,29.59,optimal,PUMP_OFF
2024-04-13 03:46:04.080,cmmx6howt0000bi1zgfsisou2,77.07,high,30.22,optimal,PUMP_OFF
2024-04-13 03:56:37.788,cmmx6howt0000bi1zgfsisou2,79.65,high,35.16,optimal,PUMP_OFF
2024-04-13 04:07:11.496,cmmx6howt0000bi1zgfsisou2,81.84,high,33.17,optimal,PUMP_OFF
2024-04-13 04:17:45.204,cmmx6howt0000bi1zgfsisou2,85.43,criticalHigh,27.54,optimal,ALERT_DRAINAGE
2024-04-13 04:28:18.912,cmmx6howt0000bi1zgfsisou2,85.37,criticalHigh,33.29,optimal,ALERT_DRAINAGE
2024-04-13 04:38:52.620,cmmx6howt0000bi1zgfsisou2,90.94,criticalHigh,29.0,optimal,ALERT_DRAINAGE
2024-04-13 04:49:26.328,cmmx6howt0000bi1zgfsisou2,92.76,criticalHigh,32.11,optimal,ALERT_DRAINAGE
2024-04-13 05:00:00.036,cmmx6howt0000bi1zgfsisou2,92.21,criticalHigh,29.1,optimal,ALERT_DRAINAGE
2024-04-13 05:10:33.744,cmmx6howt0000bi1zgfsisou2,89.36,criticalHigh,27.4,optimal,ALERT_DRAINAGE
2024-04-13 05:21:07.452,cmmx6howt0000bi1zgfsisou2,90.38,criticalHigh,28.75,optimal,ALERT_DRAINAGE
2024-04-13 05:31:41.160,cmmx6howt0000bi1zgfsisou2,87.41,criticalHigh,30.56,optimal,ALERT_DRAINAGE
2024-04-13 05:42:14.868,cmmx6howt0000bi1zgfsisou2,85.9,criticalHigh,31.79,optimal,ALERT_DRAINAGE
2024-04-13 05:52:48.576,cmmx6howt0000bi1zgfsisou2,85.25,criticalHigh,32.82,optimal,ALERT_DRAINAGE
2024-04-13 06:03:22.284,cmmx6howt0000bi1zgfsisou2,85.63,criticalHigh,30.01,optimal,ALERT_DRAINAGE
2024-04-13 06:13:55.992,cmmx6howt0000bi1zgfsisou2,84.1,high,28.0,optimal,PUMP_OFF
2024-04-13 06:24:29.700,cmmx6howt0000bi1zgfsisou2,84.78,high,26.9,optimal,PUMP_OFF
2024-04-13 06:35:03.408,cmmx6howt0000bi1zgfsisou2,81.72,high,30.54,optimal,PUMP_OFF
2024-04-13 06:45:37.116,cmmx6howt0000bi1zgfsisou2,82.22,high,31.69,optimal,PUMP_OFF
2024-04-13 06:56:10.824,cmmx6howt0000bi1zgfsisou2,80.48,high,30.06,optimal,PUMP_OFF
2024-04-13 07:06:44.532,cmmx6howt0000bi1zgfsisou2,81.05,high,28.48,optimal,PUMP_OFF
2024-04-13 07:17:18.240,cmmx6howt0000bi1zgfsisou2,77.7,high,32.14,optimal,PUMP_OFF
2024-04-13 07:27:51.948,cmmx6howt0000bi1zgfsisou2,78.43,high,30.6,optimal,PUMP_OFF
2024-04-13 07:38:25.656,cmmx6howt0000bi1zgfsisou2,76.54,high,30.03,optimal,PUMP_OFF
2024-04-13 07:48:59.364,cmmx6howt0000bi1zgfsisou2,75.07,high,31.82,optimal,PUMP_OFF
2024-04-13 07:59:33.072,cmmx6howt0000bi1zgfsisou2,73.7,high,28.68,optimal,PUMP_OFF
2024-04-13 08:10:06.780,cmmx6howt0000bi1zgfsisou2,75.1,high,33.24,optimal,PUMP_OFF
2024-04-13 08:20:40.488,cmmx6howt0000bi1zgfsisou2,72.39,high,24.6,low,PUMP_OFF
2024-04-13 08:31:14.196,cmmx6howt0000bi1zgfsisou2,71.9,high,28.74,optimal,PUMP_OFF
2024-04-13 08:41:47.904,cmmx6howt0000bi1zgfsisou2,72.11,high,29.96,optimal,PUMP_OFF
2024-04-13 08:52:21.612,cmmx6howt0000bi1zgfsisou2,69.89,optimal,28.53,optimal,PUMP_OFF
2024-04-13 09:02:55.320,cmmx6howt0000bi1zgfsisou2,68.78,optimal,25.84,optimal,PUMP_OFF
2024-04-13 09:13:29.028,cmmx6howt0000bi1zgfsisou2,68.55,optimal,30.6,optimal,PUMP_OFF
2024-04-13 09:24:02.736,cmmx6howt0000bi1zgfsisou2,66.27,optimal,29.71,optimal,PUMP_OFF
2024-04-13 09:34:36.444,cmmx6howt0000bi1zgfsisou2,66.69,optimal,32.03,optimal,PUMP_OFF
2024-04-13 09:45:10.152,cmmx6howt0000bi1zgfsisou2,66.37,optimal,26.1,optimal,PUMP_OFF
2024-04-13 09:55:43.860,cmmx6howt0000bi1zgfsisou2,64.64,optimal,28.33,optimal,PUMP_OFF
2024-04-13 10:06:17.568,cmmx6howt0000bi1zgfsisou2,64.24,optimal,30.19,optimal,PUMP_OFF
2024-04-13 10:16:51.276,cmmx6howt0000bi1zgfsisou2,62.27,optimal,30.75,optimal,PUMP_OFF
2024-04-13 10:27:24.984,cmmx6howt0000bi1zgfsisou2,62.4,optimal,31.59,optimal,PUMP_OFF
2024-04-13 10:37:58.692,cmmx6howt0000bi1zgfsisou2,60.74,optimal,27.64,optimal,PUMP_OFF
2024-04-13 10:48:32.400,cmmx6howt0000bi1zgfsisou2,59.52,optimal,29.56,optimal,PUMP_OFF
2024-04-13 10:59:06.108,cmmx6howt0000bi1zgfsisou2,60.4,optimal,30.41,optimal,PUMP_OFF
2024-04-13 11:09:39.816,cmmx6howt0000bi1zgfsisou2,59.09,optimal,32.18,optimal,PUMP_OFF
2024-04-13 11:20:13.524,cmmx6howt0000bi1zgfsisou2,56.9,optimal,26.25,optimal,PUMP_OFF
2024-04-13 11:30:47.232,cmmx6howt0000bi1zgfsisou2,55.87,optimal,32.35,optimal,PUMP_OFF
2024-04-13 11:41:20.940,cmmx6howt0000bi1zgfsisou2,56.4,optimal,26.15,optimal,PUMP_OFF
2024-04-13 11:51:54.648,cmmx6howt0000bi1zgfsisou2,54.8,optimal,29.96,optimal,PUMP_OFF
2024-04-13 12:02:28.356,cmmx6howt0000bi1zgfsisou2,52.88,optimal,24.67,low,PUMP_OFF
2024-04-13 12:13:02.064,cmmx6howt0000bi1zgfsisou2,52.44,optimal,25.83,optimal,PUMP_OFF
2024-04-13 12:23:35.772,cmmx6howt0000bi1zgfsisou2,51.29,optimal,28.13,optimal,PUMP_OFF
2024-04-13 12:34:09.480,cmmx6howt0000bi1zgfsisou2,50.13,optimal,29.39,optimal,PUMP_OFF
2024-04-13 12:44:43.188,cmmx6howt0000bi1zgfsisou2,50.9,optimal,25.02,optimal,PUMP_OFF
2024-04-13 12:55:16.896,cmmx6howt0000bi1zgfsisou2,47.98,optimal,29.46,optimal,PUMP_OFF
2024-04-13 13:05:50.604,cmmx6howt0000bi1zgfsisou2,48.31,optimal,26.7,optimal,PUMP_OFF
2024-04-13 13:16:24.312,cmmx6howt0000bi1zgfsisou2,48.57,optimal,25.94,optimal,PUMP_OFF
2024-04-13 13:26:58.020,cmmx6howt0000bi1zgfsisou2,46.04,optimal,25.06,optimal,PUMP_OFF
2024-04-13 13:37:31.728,cmmx6howt0000bi1zgfsisou2,44.29,optimal,26.62,optimal,PUMP_OFF
2024-04-13 13:48:05.436,cmmx6howt0000bi1zgfsisou2,44.46,optimal,28.75,optimal,PUMP_OFF
2024-04-13 13:58:39.144,cmmx6howt0000bi1zgfsisou2,42.09,optimal,31.39,optimal,PUMP_OFF
2024-04-13 14:09:12.852,cmmx6howt0000bi1zgfsisou2,42.84,optimal,29.81,optimal,PUMP_OFF
2024-04-13 14:19:46.560,cmmx6howt0000bi1zgfsisou2,40.93,optimal,24.51,low,PUMP_OFF
2024-04-13 14:30:20.268,cmmx6howt0000bi1zgfsisou2,41.66,optimal,30.48,optimal,PUMP_OFF
2024-04-13 14:40:53.976,cmmx6howt0000bi1zgfsisou2,38.93,low,28.62,optimal,PUMP_ON_LOW
2024-04-13 14:51:27.684,cmmx6howt0000bi1zgfsisou2,40.02,optimal,29.86,optimal,PUMP_OFF
2024-04-13 15:02:01.392,cmmx6howt0000bi1zgfsisou2,38.5,low,30.96,optimal,PUMP_ON_LOW
2024-04-13 15:12:35.100,cmmx6howt0000bi1zgfsisou2,36.16,low,30.53,optimal,PUMP_ON_LOW
2024-04-13 15:23:08.808,cmmx6howt0000bi1zgfsisou2,37.2,low,26.84,optimal,PUMP_ON_LOW
2024-04-13 15:33:42.516,cmmx6howt0000bi1zgfsisou2,35.11,low,24.88,low,MONITOR
2024-04-13 15:44:16.224,cmmx6howt0000bi1zgfsisou2,36.01,low,29.44,optimal,PUMP_ON_LOW
2024-04-13 15:54:49.932,cmmx6howt0000bi1zgfsisou2,39.78,low,24.23,low,MONITOR
2024-04-13 16:05:23.640,cmmx6howt0000bi1zgfsisou2,42.45,optimal,23.01,low,PUMP_OFF
2024-04-13 16:15:57.348,cmmx6howt0000bi1zgfsisou2,45.33,optimal,27.49,optimal,PUMP_OFF
2024-04-13 16:26:31.056,cmmx6howt0000bi1zgfsisou2,49.31,optimal,24.25,low,PUMP_OFF
2024-04-13 16:37:04.764,cmmx6howt0000bi1zgfsisou2,51.7,optimal,23.6,low,PUMP_OFF
2024-04-13 16:47:38.472,cmmx6howt0000bi1zgfsisou2,53.83,optimal,27.14,optimal,PUMP_OFF
2024-04-13 16:58:12.180,cmmx6howt0000bi1zgfsisou2,58.04,optimal,22.84,low,PUMP_OFF
2024-04-13 17:08:45.888,cmmx6howt0000bi1zgfsisou2,59.71,optimal,26.95,optimal,PUMP_OFF
2024-04-13 17:19:19.596,cmmx6howt0000bi1zgfsisou2,62.01,optimal,25.61,optimal,PUMP_OFF
2024-04-13 17:29:53.304,cmmx6howt0000bi1zgfsisou2,65.54,optimal,23.0,low,PUMP_OFF
2024-04-13 17:40:27.012,cmmx6howt0000bi1zgfsisou2,68.9,optimal,28.41,optimal,PUMP_OFF
2024-04-13 17:51:00.720,cmmx6howt0000bi1zgfsisou2,70.82,high,24.21,low,PUMP_OFF
2024-04-13 18:01:34.428,cmmx6howt0000bi1zgfsisou2,71.93,high,22.76,low,PUMP_OFF
2024-04-13 18:12:08.136,cmmx6howt0000bi1zgfsisou2,77.09,high,25.88,optimal,PUMP_OFF
2024-04-13 18:22:41.844,cmmx6howt0000bi1zgfsisou2,78.77,high,22.13,low,PUMP_OFF
2024-04-13 18:33:15.552,cmmx6howt0000bi1zgfsisou2,81.31,high,21.63,low,PUMP_OFF
2024-04-13 18:43:49.260,cmmx6howt0000bi1zgfsisou2,85.32,criticalHigh,18.88,low,ALERT_DRAINAGE
2024-04-13 18:54:22.968,cmmx6howt0000bi1zgfsisou2,86.69,criticalHigh,24.96,low,ALERT_DRAINAGE
2024-04-13 19:04:56.676,cmmx6howt0000bi1zgfsisou2,91.11,criticalHigh,21.71,low,ALERT_DRAINAGE
2024-04-13 19:15:30.384,cmmx6howt0000bi1zgfsisou2,91.83,criticalHigh,23.38,low,ALERT_DRAINAGE
2024-04-13 19:26:04.092,cmmx6howt0000bi1zgfsisou2,91.5,criticalHigh,22.02,low,ALERT_DRAINAGE
2024-04-13 19:36:37.800,cmmx6howt0000bi1zgfsisou2,89.51,criticalHigh,28.05,optimal,ALERT_DRAINAGE
2024-04-13 19:47:11.508,cmmx6howt0000bi1zgfsisou2,89.95,criticalHigh,24.58,low,ALERT_DRAINAGE
2024-04-13 19:57:45.216,cmmx6howt0000bi1zgfsisou2,88.11,criticalHigh,26.36,optimal,ALERT_DRAINAGE
2024-04-13 20:08:18.924,cmmx6howt0000bi1zgfsisou2,88.02,criticalHigh,23.01,low,ALERT_DRAINAGE
2024-04-13 20:18:52.632,cmmx6howt0000bi1zgfsisou2,86.62,criticalHigh,26.89,optimal,ALERT_DRAINAGE
2024-04-13 20:29:26.340,cmmx6howt0000bi1zgfsisou2,85.92,criticalHigh,26.67,optimal,ALERT_DRAINAGE
2024-04-13 20:40:00.048,cmmx6howt0000bi1zgfsisou2,84.17,high,22.53,low,PUMP_OFF
2024-04-13 20:50:33.756,cmmx6howt0000bi1zgfsisou2,83.12,high,22.56,low,PUMP_OFF
2024-04-13 21:01:07.464,cmmx6howt0000bi1zgfsisou2,83.43,high,18.93,low,PUMP_OFF
2024-04-13 21:11:41.172,cmmx6howt0000bi1zgfsisou2,81.39,high,26.78,optimal,PUMP_OFF
2024-04-13 21:22:14.880,cmmx6howt0000bi1zgfsisou2,80.75,high,23.43,low,PUMP_OFF
2024-04-13 21:32:48.588,cmmx6howt0000bi1zgfsisou2,80.35,high,22.97,low,PUMP_OFF
2024-04-13 21:43:22.296,cmmx6howt0000bi1zgfsisou2,79.52,high,26.55,optimal,PUMP_OFF
2024-04-13 21:53:56.004,cmmx6howt0000bi1zgfsisou2,78.58,high,21.07,low,PUMP_OFF
2024-04-13 22:04:29.712,cmmx6howt0000bi1zgfsisou2,75.43,high,22.5,low,PUMP_OFF
2024-04-13 22:15:03.420,cmmx6howt0000bi1zgfsisou2,74.79,high,22.62,low,PUMP_OFF
2024-04-13 22:25:37.128,cmmx6howt0000bi1zgfsisou2,73.64,high,19.93,low,PUMP_OFF
2024-04-13 22:36:10.836,cmmx6howt0000bi1zgfsisou2,72.67,high,23.92,low,PUMP_OFF
2024-04-13 22:46:44.544,cmmx6howt0000bi1zgfsisou2,74.52,high,23.43,low,PUMP_OFF
2024-04-13 22:57:18.252,cmmx6howt0000bi1zgfsisou2,71.81,high,26.23,optimal,PUMP_OFF
2024-04-13 23:07:51.960,cmmx6howt0000bi1zgfsisou2,70.73,high,19.83,low,PUMP_OFF
2024-04-13 23:18:25.668,cmmx6howt0000bi1zgfsisou2,70.24,high,26.2,optimal,PUMP_OFF
2024-04-13 23:28:59.376,cmmx6howt0000bi1zgfsisou2,68.58,optimal,22.13,low,PUMP_OFF
2024-04-13 23:39:33.084,cmmx6howt0000bi1zgfsisou2,68.38,optimal,19.41,low,PUMP_OFF
2024-04-13 23:50:06.792,cmmx6howt0000bi1zgfsisou2,66.26,optimal,20.74,low,PUMP_OFF
2024-04-14 00:00:40.500,cmmx6howt0000bi1zgfsisou2,65.47,optimal,20.47,low,PUMP_OFF
2024-04-14 00:11:14.208,cmmx6howt0000bi1zgfsisou2,65.12,optimal,24.91,low,PUMP_OFF
2024-04-14 00:21:47.916,cmmx6howt0000bi1zgfsisou2,65.53,optimal,19.61,low,PUMP_OFF
2024-04-14 00:32:21.624,cmmx6howt0000bi1zgfsisou2,64.55,optimal,19.4,low,PUMP_OFF
2024-04-14 00:42:55.332,cmmx6howt0000bi1zgfsisou2,61.61,optimal,23.44,low,PUMP_OFF
2024-04-14 00:53:29.040,cmmx6howt0000bi1zgfsisou2,61.79,optimal,23.11,low,PUMP_OFF
2024-04-14 01:04:02.748,cmmx6howt0000bi1zgfsisou2,60.61,optimal,27.03,optimal,PUMP_OFF
2024-04-14 01:14:36.456,cmmx6howt0000bi1zgfsisou2,59.43,optimal,19.17,low,PUMP_OFF
2024-04-14 01:25:10.164,cmmx6howt0000bi1zgfsisou2,58.11,optimal,18.4,low,PUMP_OFF
2024-04-14 01:35:43.872,cmmx6howt0000bi1zgfsisou2,59.17,optimal,18.75,low,PUMP_OFF
2024-04-14 01:46:17.580,cmmx6howt0000bi1zgfsisou2,57.52,optimal,22.41,low,PUMP_OFF
2024-04-14 01:56:51.288,cmmx6howt0000bi1zgfsisou2,55.22,optimal,18.4,low,PUMP_OFF
2024-04-14 02:07:24.996,cmmx6howt0000bi1zgfsisou2,54.1,optimal,20.44,low,PUMP_OFF
2024-04-14 02:17:58.704,cmmx6howt0000bi1zgfsisou2,54.89,optimal,23.03,low,PUMP_OFF
2024-04-14 02:28:32.412,cmmx6howt0000bi1zgfsisou2,52.37,optimal,18.3,low,PUMP_OFF
2024-04-14 02:39:06.120,cmmx6howt0000bi1zgfsisou2,51.57,optimal,23.54,low,PUMP_OFF
2024-04-14 02:49:39.828,cmmx6howt0000bi1zgfsisou2,52.61,optimal,22.24,low,PUMP_OFF
2024-04-14 03:00:13.536,cmmx6howt0000bi1zgfsisou2,50.21,optimal,16.76,low,PUMP_OFF
2024-04-14 03:10:47.244,cmmx6howt0000bi1zgfsisou2,48.92,optimal,21.78,low,PUMP_OFF
2024-04-14 03:21:20.952,cmmx6howt0000bi1zgfsisou2,49.47,optimal,19.56,low,PUMP_OFF
2024-04-14 03:31:54.660,cmmx6howt0000bi1zgfsisou2,49.19,optimal,18.95,low,PUMP_OFF
2024-04-14 03:42:28.368,cmmx6howt0000bi1zgfsisou2,46.39,optimal,23.03,low,PUMP_OFF
2024-04-14 03:53:02.076,cmmx6howt0000bi1zgfsisou2,47.08,optimal,21.83,low,PUMP_OFF
2024-04-14 04:03:35.784,cmmx6howt0000bi1zgfsisou2,44.97,optimal,20.21,low,PUMP_OFF
2024-04-14 04:14:09.492,cmmx6howt0000bi1zgfsisou2,43.47,optimal,18.55,low,PUMP_OFF
2024-04-14 04:24:43.200,cmmx6howt0000bi1zgfsisou2,42.44,optimal,18.26,low,PUMP_OFF
2024-04-14 04:35:16.908,cmmx6howt0000bi1zgfsisou2,41.01,optimal,20.68,low,PUMP_OFF
2024-04-14 04:45:50.616,cmmx6howt0000bi1zgfsisou2,41.15,optimal,24.93,low,PUMP_OFF
2024-04-14 04:56:24.324,cmmx6howt0000bi1zgfsisou2,40.0,low,18.99,low,MONITOR
2024-04-14 05:06:58.032,cmmx6howt0000bi1zgfsisou2,39.4,low,18.36,low,MONITOR
2024-04-14 05:17:31.740,cmmx6howt0000bi1zgfsisou2,40.15,optimal,18.32,low,PUMP_OFF
2024-04-14 05:28:05.448,cmmx6howt0000bi1zgfsisou2,36.98,low,19.58,low,MONITOR
2024-04-14 05:38:39.156,cmmx6howt0000bi1zgfsisou2,37.03,low,18.3,low,MONITOR
2024-04-14 05:49:12.864,cmmx6howt0000bi1zgfsisou2,35.76,low,18.63,low,MONITOR
2024-04-14 05:59:46.572,cmmx6howt0000bi1zgfsisou2,35.64,low,20.84,low,MONITOR
2024-04-14 06:10:20.280,cmmx6howt0000bi1zgfsisou2,37.82,low,23.69,low,MONITOR
2024-04-14 06:20:53.988,cmmx6howt0000bi1zgfsisou2,39.8,low,14.59,low,MONITOR
2024-04-14 06:31:27.696,cmmx6howt0000bi1zgfsisou2,43.11,optimal,15.32,low,PUMP_OFF
2024-04-14 06:42:01.404,cmmx6howt0000bi1zgfsisou2,44.73,optimal,21.08,low,PUMP_OFF
2024-04-14 06:52:35.112,cmmx6howt0000bi1zgfsisou2,48.97,optimal,17.58,low,PUMP_OFF
2024-04-14 07:03:08.820,cmmx6howt0000bi1zgfsisou2,51.34,optimal,23.52,low,PUMP_OFF
2024-04-14 07:13:42.528,cmmx6howt0000bi1zgfsisou2,55.91,optimal,19.65,low,PUMP_OFF
2024-04-14 07:24:16.236,cmmx6howt0000bi1zgfsisou2,57.06,optimal,14.81,low,PUMP_OFF
2024-04-14 07:34:49.944,cmmx6howt0000bi1zgfsisou2,58.99,optimal,19.29,low,PUMP_OFF
2024-04-14 07:45:23.652,cmmx6howt0000bi1zgfsisou2,62.12,optimal,19.31,low,PUMP_OFF
2024-04-14 07:55:57.360,cmmx6howt0000bi1zgfsisou2,65.1,optimal,29.11,optimal,PUMP_OFF
2024-04-14 08:06:31.068,cmmx6howt0000bi1zgfsisou2,68.97,optimal,31.5,optimal,PUMP_OFF
2024-04-14 08:17:04.776,cmmx6howt0000bi1zgfsisou2,70.17,high,19.35,low,PUMP_OFF
2024-04-14 08:27:38.484,cmmx6howt0000bi1zgfsisou2,75.28,high,32.04,optimal,PUMP_OFF
2024-04-14 08:38:12.192,cmmx6howt0000bi1zgfsisou2,76.8,high,14.92,low,PUMP_OFF
2024-04-14 08:48:45.900,cmmx6howt0000bi1zgfsisou2,79.67,high,20.41,low,PUMP_OFF
2024-04-14 08:59:19.608,cmmx6howt0000bi1zgfsisou2,83.18,high,13.22,low,PUMP_OFF
2024-04-14 09:09:53.316,cmmx6howt0000bi1zgfsisou2,84.75,high,20.15,low,PUMP_OFF
2024-04-14 09:20:27.024,cmmx6howt0000bi1zgfsisou2,87.73,criticalHigh,17.69,low,ALERT_DRAINAGE
2024-04-14 09:31:00.732,cmmx6howt0000bi1zgfsisou2,89.75,criticalHigh,18.62,low,ALERT_DRAINAGE
2024-04-14 09:41:34.440,cmmx6howt0000bi1zgfsisou2,90.08,criticalHigh,14.7,low,ALERT_DRAINAGE
2024-04-14 09:52:08.148,cmmx6howt0000bi1zgfsisou2,90.9,criticalHigh,21.0,low,ALERT_DRAINAGE
2024-04-14 10:02:41.856,cmmx6howt0000bi1zgfsisou2,89.51,criticalHigh,18.18,low,ALERT_DRAINAGE
2024-04-14 10:13:15.564,cmmx6howt0000bi1zgfsisou2,89.64,criticalHigh,20.83,low,ALERT_DRAINAGE
2024-04-14 10:23:49.272,cmmx6howt0000bi1zgfsisou2,86.53,criticalHigh,64.69,optimal,ALERT_DRAINAGE
2024-04-14 10:34:22.980,cmmx6howt0000bi1zgfsisou2,86.05,criticalHigh,17.4,low,ALERT_DRAINAGE
2024-04-14 10:44:56.688,cmmx6howt0000bi1zgfsisou2,84.44,high,18.51,low,PUMP_OFF
2024-04-14 10:55:30.396,cmmx6howt0000bi1zgfsisou2,85.29,criticalHigh,19.24,low,ALERT_DRAINAGE
2024-04-14 11:06:04.104,cmmx6howt0000bi1zgfsisou2,83.06,high,19.7,low,PUMP_OFF
2024-04-14 11:16:37.812,cmmx6howt0000bi1zgfsisou2,82.02,high,15.02,low,PUMP_OFF
2024-04-14 11:27:11.520,cmmx6howt0000bi1zgfsisou2,81.84,high,15.7,low,PUMP_OFF
2024-04-14 11:37:45.228,cmmx6howt0000bi1zgfsisou2,80.41,high,18.83,low,PUMP_OFF
2024-04-14 11:48:18.936,cmmx6howt0000bi1zgfsisou2,81.25,high,17.0,low,PUMP_OFF
2024-04-14 11:58:52.644,cmmx6howt0000bi1zgfsisou2,78.34,high,19.16,low,PUMP_OFF
2024-04-14 12:09:26.352,cmmx6howt0000bi1zgfsisou2,78.56,high,18.35,low,PUMP_OFF
2024-04-14 12:20:00.060,cmmx6howt0000bi1zgfsisou2,78.75,high,18.85,low,PUMP_OFF
2024-04-14 12:30:33.768,cmmx6howt0000bi1zgfsisou2,75.23,high,44.25,optimal,PUMP_OFF
2024-04-14 12:41:07.476,cmmx6howt0000bi1zgfsisou2,75.37,high,17.5,low,PUMP_OFF
2024-04-14 12:51:41.184,cmmx6howt0000bi1zgfsisou2,74.75,high,19.36,low,PUMP_OFF
2024-04-14 13:02:14.892,cmmx6howt0000bi1zgfsisou2,72.81,high,17.12,low,PUMP_OFF
2024-04-14 13:12:48.600,cmmx6howt0000bi1zgfsisou2,72.27,high,74.44,optimal,PUMP_OFF
2024-04-14 13:23:22.308,cmmx6howt0000bi1zgfsisou2,72.23,high,31.81,optimal,PUMP_OFF
2024-04-14 13:33:56.016,cmmx6howt0000bi1zgfsisou2,70.59,high,20.88,low,PUMP_OFF
2024-04-14 13:44:29.724,cmmx6howt0000bi1zgfsisou2,69.4,optimal,81.74,high,PUMP_OFF
2024-04-14 13:55:03.432,cmmx6howt0000bi1zgfsisou2,70.19,high,14.2,low,PUMP_OFF
2024-04-14 14:05:37.140,cmmx6howt0000bi1zgfsisou2,68.34,optimal,18.06,low,PUMP_OFF
2024-04-14 14:16:10.848,cmmx6howt0000bi1zgfsisou2,67.21,optimal,45.79,optimal,PUMP_OFF
2024-04-14 14:26:44.556,cmmx6howt0000bi1zgfsisou2,65.7,optimal,50.22,optimal,PUMP_OFF
2024-04-14 14:37:18.264,cmmx6howt0000bi1zgfsisou2,65.53,optimal,19.4,low,PUMP_OFF
2024-04-14 14:47:51.972,cmmx6howt0000bi1zgfsisou2,64.91,optimal,57.77,optimal,PUMP_OFF
2024-04-14 14:58:25.680,cmmx6howt0000bi1zgfsisou2,63.67,optimal,18.31,low,PUMP_OFF
2024-04-14 15:08:59.388,cmmx6howt0000bi1zgfsisou2,62.01,optimal,87.57,high,PUMP_OFF
2024-04-14 15:19:33.096,cmmx6howt0000bi1zgfsisou2,60.75,optimal,20.19,low,PUMP_OFF
2024-04-14 15:30:06.804,cmmx6howt0000bi1zgfsisou2,61.57,optimal,17.95,low,PUMP_OFF
2024-04-14 15:40:40.512,cmmx6howt0000bi1zgfsisou2,59.59,optimal,63.57,optimal,PUMP_OFF
